date_time,day_ahead_price,real_time_price,Unified_load_forecast_value(MW),Delivery_forecast_value(MW), sum_of_wind_and_light_forecast_value(MW),Wind_power_forecast_value(MW),Photovoltaic_forecast_value(MW),is_holiday,city_a_maximum_temperature,city_a_minimum_temperature,city_a_wind_direction,city_a_wind_level,city_a_weather,city_b_maximum_temperature,city_b_minimum_temperature,city_b_wind_direction,city_b_wind_level,city_b_weather,city_c_maximum_temperature,city_c_minimum_temperature,city_c_wind_direction,city_c_wind_level,city_c_weather,city_d_maximum_temperature,city_d_minimum_temperature,city_d_wind_direction,city_d_wind_level,city_d_weather,city_e_maximum_temperature,city_e_minimum_temperature,city_e_wind_direction,city_e_wind_level,city_e_weather,city_f_maximum_temperature,city_f_minimum_temperature,city_f_wind_direction,city_f_wind_level,city_f_weather,city_g_maximum_temperature,city_g_minimum_temperature,city_g_wind_direction,city_g_wind_level,city_g_weather,city_h_maximum_temperature,city_h_minimum_temperature,city_h_wind_direction,city_h_wind_level,city_h_weather,city_i_maximum_temperature,city_i_minimum_temperature,city_i_wind_direction,city_i_wind_level,city_i_weather,city_j_maximum_temperature,city_j_minimum_temperature,city_j_wind_direction,city_j_wind_level,city_j_weather,city_k_maximum_temperature,city_k_minimum_temperature,city_k_wind_direction,city_k_wind_level,city_k_weather
2021-12-13 15:30:00,259.0,329.0,28246,8508,9064,6262.2598,3800.4299,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 15:45:00,329.0,330.0,28621,8508,7722,5882.77,3181.6299,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 16:00:00,326.0,340.0,29106,8607,6726,5463.5601,2258.45,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 16:15:00,332.0,398.36,29733,8821,5982,5187.6201,1537.97,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 16:30:00,367.0,430.0,30414,9032,5411,5094.4399,887.09,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 16:45:00,400.0,490.0,31500,9245,5140,4962.6299,448.73,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 17:00:00,425.6,500.0,32080,9245,4739,4957.1299,182.78,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 17:15:00,450.0,697.69,33259,9245,4838,4693.8999,45.3,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 17:30:00,452.0,663.59,33780,9245,4941,4824.71,13.22,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 17:45:00,450.0,627.8,34000,8795,5083,4934.4199,6.56,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 18:00:00,422.5,498.3,33485,8454,5301,5080.21,2.44,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 18:15:00,400.0,530.79,33281,8114,5510,5300.5,0.6,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 18:30:00,398.36,510.99,32917,8114,5683,5509.3999,0.4,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 18:45:00,380.0,521.78,32465,8114,5858,5683.0098,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 19:00:00,390.0,513.72,32395,8365,6007,5858.3701,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 19:15:00,380.0,433.35,32306,8365,6158,6007.0298,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 19:30:00,380.0,416.42,32262,8365,6304,6157.9102,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 19:45:00,355.0,380.18,32206,8619,6882,6304.48,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 20:00:00,350.0,380.17,32208,8660,7342,6881.8999,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 20:15:00,350.0,370.0,32154,8702,7682,7342.1699,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 20:30:00,332.0,361.03,32029,8488,8236,7681.8599,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 20:45:00,332.0,363.75,31886,8276,8428,8235.9805,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 21:00:00,320.0,350.0,31584,8276,9760,8427.6201,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 21:15:00,310.0,350.15,31352,8276,10034,9760.04,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 21:30:00,300.0,350.0,31058,8276,10224,10033.8701,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 21:45:00,299.0,345.0,30685,8286,10525,10223.5898,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 22:00:00,258.0,332.0,30299,8074,10899,10525.3604,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 22:15:00,9.0,325.0,29894,7862,11157,10898.5195,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 22:30:00,1.0,310.0,29525,7289,11196,11157.2402,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 22:45:00,0.0,310.0,29329,6716,11362,11196.04,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 23:00:00,0.0,259.0,29193,6644,11469,11361.9102,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 23:15:00,0.0,13.0,28904,6284,11579,11469.1104,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 23:30:00,0.0,1.0,28555,5923,11684,11578.71,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-13 23:45:00,0.0,0.0,28254,5923,11628,11683.8203,0.0,0.0,0.0,-16.0,2.0,2.0,9.0,6.0,-3.0,4.0,1.0,10.0,4.0,-5.0,2.0,1.0,9.0,7.0,-2.0,4.0,1.0,9.0,5.0,-6.0,4.0,1.0,9.0,3.0,-10.0,2.0,2.0,3.0,4.0,-9.0,4.0,1.0,9.0,5.0,-2.0,2.0,2.0,9.0,1.0,-8.0,3.0,1.0,9.0,10.0,-1.0,6.0,1.0,3.0,5.0,-4.0,2.0,2.0,9.0
2021-12-14 00:00:00,0.0,0.0,28161,5923,12470,11627.4902,0.7,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 00:15:00,0.0,0.0,28244,5923,12542,12469.7002,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 00:30:00,0.0,0.0,28068,5923,12598,12541.9004,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 00:45:00,0.0,0.0,27969,5923,12702,12598.25,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 01:00:00,0.0,0.0,28042,5923,12766,12701.71,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 01:15:00,0.0,0.0,27775,5923,12832,12765.5195,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 01:30:00,0.0,0.0,27818,5923,12893,12831.8799,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 01:45:00,0.0,0.0,27799,5923,12958,12893.3203,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 02:00:00,0.0,0.0,27743,5923,13029,12957.5098,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 02:15:00,0.0,0.0,27588,5923,13093,13029.4004,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 02:30:00,0.0,0.0,27523,5923,13138,13093.1797,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 02:45:00,0.0,0.0,27539,5923,13214,13137.8496,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 03:00:00,0.0,0.0,27455,5923,13286,13214.1504,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
2021-12-14 03:15:00,0.0,0.0,27477,5923,13364,13285.5898,0.0,0.0,2.0,-12.0,2.0,3.0,9.0,9.0,-2.0,1.0,2.0,4.0,6.0,-6.0,2.0,2.0,2.0,8.0,-2.0,2.0,1.0,2.0,5.0,-8.0,1.0,2.0,0.0,4.0,-7.0,0.0,3.0,9.0,7.0,-9.0,2.0,2.0,0.0,8.0,-5.0,0.0,4.0,0.0,4.0,-8.0,1.0,1.0,0.0,10.0,-2.0,0.0,1.0,2.0,6.0,-4.0,2.0,2.0,8.0
